38465,0.0165806,0.0120147,0.77833
38466,0.00440366,0.0117204,1.58822
38467,0.0146092,0.0113431,1.16232
38468,0.0290308,0.0118243,1.9061
38469,0.0229268,0.0118116,1.58953
38470,0.0290475,0.0116411,0.973966
38471,0.00610271,0.012245,0.843167
38472,0.0270538,0.0115722,1.26512
38473,0.0367088,0.0113884,1.15275
38474,0.0181564,0.011494,1.66434
38475,0.024496,0.0107989,1.18862
38476,0.0455699,0.0127349,1.32597
38477,0.0201781,0.0114012,0.652769
38479,0.0331295,0.0107009,1.9426
38480,0.0178801,0.0124818,0.857017
38483,0.00372168,0.0109625,1.71172
38484,0.0344759,0.0121874,0.998315
38485,0.0324392,0.0101827,0.989239
38486,0.0447732,0.0113711,1.50699
38487,0.0164084,0.0111543,1.40984
38488,0.0464186,0.018503,1.34366
38489,0.0129719,0.0110402,1.15126
38490,0.0207984,0.0137172,0.621663
38491,0.0234702,0.0114601,0.80835
38492,0.0217499,0.0118413,1.0315
38493,0.0293197,0.0108375,1.5403
38494,0.00187859,0.00977698,1.72225
38495,0.0315726,0.0109277,2.68253
38497,0.0159666,0.00964825,0.850326
38498,0.0192018,0.00937583,1.74587
38499,0.00615882,0.00947266,0.495714
38500,0.0141841,0.0137781,1.02846
38501,0.0402746,0.0234824,1.12553
38507,0.0165022,0.00983689,0.695053
38508,0.0126088,0.0105522,1.16096
38509,0.0216209,0.0100189,0.593827
38510,0.0320028,0.00922367,0.917692
38511,8.08478e-05,0.0125105,0.823516
38512,0.0196759,0.00949994,0.856786
38513,0.0361132,0.00958574,0.709855
38514,-0.00779196,0.015851,0.857342
38515,0.0135588,0.0102962,0.984621
38516,0.0315334,0.012085,0.7366
38517,0.034197,0.00957713,1.64861
38518,0.00794952,0.00929535,1.34776
38519,0.0263407,0.0109661,1.96138
38520,0.0378136,0.0114133,0.699096
38521,0.0408846,0.010598,1.30039
38522,0.0285865,0.0102927,1.75267
38523,0.0287979,0.0099081,1.09231
38524,0.0340895,0.00947007,1.44512
38525,0.0289007,0.00957992,0.540473
38526,0.0237499,0.00990701,0.792602
38527,0.0157838,0.0175814,1.27682
38528,0.00982261,0.00950349,1.27371
38529,0.0311693,0.00903544,2.35587
38530,0.0175043,0.00944435,1.63684
38531,0.0368961,0.0131608,1.11478
38534,0.0233607,0.00956595,1.34372
38536,0.0112261,0.0135221,0.585402
38537,0.0474437,0.0110344,1.34421
38538,0.0250728,0.0112621,1.24895
38539,0.015004,0.00930313,1.1338
38540,0.0256988,0.0101558,1.83915
38541,0.0217294,0.0131494,1.99255
38542,0.0236606,0.0116753,0.915637
38543,0.0229026,0.00877127,1.82446
38544,0.0278675,0.00915638,1.27015
38545,0.00758865,0.0122279,1.12329
38548,0.0160033,0.00949005,1.92488
38549,0.0158077,0.0094565,1.45192
38550,0.018623,0.0101635,0.692136
38551,0.0249128,0.00971993,0.909173
38552,0.0269424,0.0101656,1.61272
38553,0.0407273,0.012074,0.856203
38554,0.0296326,0.017867,2.01192
38558,0.00063529,0.0158281,1.1198
38560,0.0415876,0.00958313,1.01331
38561,0.0182952,0.00960517,2.05653
38562,0.0230671,0.0082325,1.26622
38563,0.0459825,0.0161336,1.40484
38568,0.00828488,0.0235297,1.50953
38571,0.0272253,0.0120877,1.49734
38572,0.00199231,0.011557,1.25184
38573,0.00465106,0.0114494,1.50198
38574,0.0207422,0.0114595,0.883058
38575,0.0296923,0.0124866,1.58528
38576,0.0219845,0.0110166,2.3962
38577,-0.00268492,0.0115958,1.97159
38578,0.0207799,0.0112977,1.46136
38579,0.0335767,0.020276,1.54063
38580,0.0269317,0.0111901,1.70557
38581,-0.0134669,0.0175822,1.11729
38582,0.0593584,0.0145994,0.867351
38583,0.00119269,0.00944303,1.00034
38584,0.0166045,0.00828335,0.620392
38585,0.0325876,0.010605,1.27465
38587,0.00845956,0.0252269,0.774908
38588,0.05865,0.0380431,1.14613
38590,0.120409,0.0391461,0.845509
38596,0.00962252,0.0110794,1.20513
38597,0.0409276,0.0118085,1.42909
38598,-0.000155805,0.0211291,1.44882
38600,0.0183836,0.0103749,1.22422
38601,0.0259979,0.00980142,1.38077
38602,0.014453,0.00942146,1.28101
38603,0.0364573,0.00933273,0.927094
38604,0.0198425,0.00933379,1.1212
38606,0.0242531,0.00918545,1.96681
38607,0.0225821,0.0095747,1.2526
38608,0.0392295,0.00977669,1.4004
38609,0.0137345,0.0113601,0.945171
38610,0.00764364,0.0116218,0.71368
38611,0.0244374,0.0112581,1.17757
38612,0.0140248,0.0110393,0.763113
38613,0.0151077,0.0113147,1.07275
38614,0.0201117,0.010402,1.31406
38616,0.0268065,0.0110883,0.878971
38617,0.00869627,0.0125135,1.71431
38618,0.00599255,0.0106218,0.884975
38619,0.0216551,0.0113703,1.46876
38620,0.0181616,0.0108705,1.89392
38621,0.0344385,0.0157414,0.942233
38622,0.0415511,0.0114444,0.490695
38623,0.0337666,0.0108762,1.20459
38624,0.0337875,0.0118346,1.25332
38625,0.0211161,0.0106923,0.994027
38626,0.0266736,0.0103694,1.26195
38627,0.0357994,0.0108548,1.18444
38628,0.0343405,0.0120066,0.529078
38629,0.00729628,0.0113236,0.450159
38630,0.0182466,0.0109728,1.03847
38631,0.00997402,0.0113933,1.36099
38632,0.0193464,0.0113813,1.14364
38633,0.0206079,0.0123234,1.48479
38634,0.0167324,0.0102803,0.723675
38635,0.0329361,0.0118504,1.12235
38636,0.0224559,0.0144657,0.786511
38637,0.0382214,0.011579,2.34923
38638,0.0241256,0.0117224,1.69175
38639,0.00522312,0.0186094,1.58176
38640,0.0160112,0.0116515,1.21942
38641,0.0105626,0.0111981,0.441083
38642,0.00785769,0.011373,1.03886
38645,0.0365421,0.0111496,0.873673
38646,0.00580504,0.0107489,1.24288
38648,0.0337817,0.0102339,1.31347
38649,0.0332447,0.0106615,0.739471
38650,0.0381404,0.0121636,1.09322
38651,-0.00693326,0.0116444,0.577522
38652,0.021688,0.0124379,1.45339
38653,0.0269282,0.0116714,0.834485
38654,-0.00772885,0.0138842,1.22968
38655,0.0216289,0.0144516,1.01474
38656,-0.000494657,0.0121375,0.745608
38658,0.100658,0.283029,0.581538
38659,0.154435,0.202622,0.909978
38660,0.273423,0.430296,0.457428
38661,0.239376,0.454639,0.901217
38662,-0.303189,0.208825,1.14986
38663,-0.0181563,0.298367,0.753183
38664,0.0283362,0.177841,0.542406
38665,-0.24027,0.196023,0.694434
38666,-0.116661,0.193074,0.813087
38667,-0.061653,0.202154,0.769993
38668,-0.0477894,0.178164,0.505748
38670,0.0634211,0.0179249,1.26289
38671,0.0315477,0.0194016,1.17097
38672,0.0122313,0.0104691,1.15135
38673,0.0346839,0.0143781,0.892719
38674,0.0357484,0.011344,2.35981
38675,0.0544151,0.0166904,0.67362
38676,0.047933,0.013159,1.23757
38677,0.0143509,0.0130471,1.03603
38681,0.0305134,0.0171532,0.988054
38682,0.0183354,0.0151817,1.09223
38684,0.0624702,0.0162591,1.70833
38685,0.0384737,0.0160064,1.02623
38686,0.0358483,0.0138965,1.59864
38687,0.0420782,0.0169809,0.94497
38689,-0.0034434,0.0166572,1.24276
38690,0.0133791,0.0125946,1.12512
38691,0.0197989,0.0116032,0.838882
38692,0.0214534,0.0119412,1.00873
38693,0.0445155,0.0113181,1.43741
38694,0.0205261,0.0113864,1.34269
38696,0.0087597,0.0118564,0.898069
38697,0.0359121,0.0117759,0.475872
38698,0.0160766,0.0112048,1.47988
38699,0.0310553,0.0117302,1.05771
38700,0.0201711,0.0115152,0.889784
38701,0.013558,0.0124274,1.53012
38702,0.0351836,0.0112538,0.590131
38703,0.0287645,0.0139755,1.19886
