acceptance_error,acceptance_value,bin_center_correction_error,bin_center_correction_value,cross_section_error,cross_section_value,data_error,data_value,gen_error,gen_value,model_cross_section_error,model_cross_section_value,q2_bin,q2_value,radiative_correction_error,radiative_correction_value,rec_error,rec_value,sector,w_bin,w_value
0.006917328303578125,0.39953790860859145,0.0,0.9888414308726812,2.2707987778660686e-05,0.0009032355664514379,195.1665955024066,38090.0,108.10180387024076,11686.0,0.0,0.0009385089506395161,6,3.325,0.013773505337527376,0.9911563971931173,68.33008122342603,4669.0,0,22,1.6625
0.006501923960517266,0.39878741947707463,0.0,0.9970307652798194,2.425806298942936e-05,0.0010198072709209135,207.16418609402544,42917.0,114.86949116279744,13195.0,0.0,0.0010448277462273836,6,3.325,0.012738353090756703,0.9611775845743307,72.53964433328854,5262.0,0,23,1.6875000000000002
0.006288866155421344,0.39693295292439373,0.0,0.9950897044632279,2.506360920646639e-05,0.001081462795725561,212.4852936087578,45150.0,118.40608092492548,14020.0,0.0,0.0011045007267966866,6,3.325,0.01295141824039165,1.0104046242774567,74.59892760623305,5565.0,0,24,1.7125000000000001
0.006409788655891258,0.40293625990260923,0.0,0.9811977728583915,2.4715608985663414e-05,0.0010717423762951544,213.35182211549073,45519.0,117.2987638468539,13759.0,0.0,0.0010798816801980138,6,3.325,0.013223323578388277,1.0164647671045897,74.45804187594514,5544.0,0,25,1.7375
0.006625175548159802,0.420391061452514,0.0,0.9822995715765679,2.326237235639476e-05,0.0010113593974192632,211.5915877344844,44771.0,116.63618649458667,13604.0,0.0,0.0010617804946377873,6,3.325,0.013232262524314852,1.011192423590185,75.62407024221852,5719.0,0,26,1.7625000000000002
0.006560203259263791,0.4193898207056102,0.0,0.9851890698391915,2.319583307614817e-05,0.001015973001168371,211.82303935124716,44869.0,117.60952342391326,13832.0,0.0,0.0010677353711798787,6,3.325,0.013261866690042286,1.0245060629186806,76.16429609731846,5801.0,0,27,1.7875
0.006553608243870638,0.42212205766616584,0.0,0.9867546421059229,2.3581898618920273e-05,0.0010430924479789252,215.45997308084858,46423.0,118.22436297142819,13977.0,0.0,0.0010868486715480685,6,3.325,0.01336668185389769,1.040955344378101,76.81145747868608,5900.0,0,28,1.8125000000000002
0.006420965737344885,0.42175467546754675,0.0,0.9875205151554916,2.3993416630895218e-05,0.00107788978570153,218.9885841773493,47956.0,120.59850745345068,14544.0,0.0,0.0011119835544377565,6,3.325,0.013232284944511032,1.042047231136345,78.3198569968051,6134.0,0,29,1.8375000000000001
0.006259980591403384,0.41668879447689855,0.0,0.9879136304418684,2.5429472717710574e-05,0.0011602476091716555,225.82736769488326,50998.0,122.73548794053006,15064.0,0.0,0.0011396757327020168,6,3.325,0.013100441422726025,1.0455019661343392,79.22752047110903,6277.0,0,30,1.8625
0.0063409076219326154,0.4323464485131801,0.0,0.9881347900143546,2.5493197423434983e-05,0.0011879866558299691,232.61126369976154,54108.0,124.10479442793498,15402.0,0.0,0.0011682024924084544,6,3.325,0.01287849635499196,1.0372056514913657,81.6026960338934,6659.0,0,31,1.8875000000000002
0.006397820200274556,0.4398629871388871,0.0,0.9882706030721584,2.5966542119427117e-05,0.0012276912336286906,238.74044483497136,56997.0,124.39051410778879,15473.0,0.0,0.0011966289021074772,6,3.325,0.012404998545983145,1.0165891007356254,82.49848483457136,6806.0,0,32,1.9125
0.006146034308039497,0.4272440066902063,0.0,0.9883606879117852,2.804568532904374e-05,0.001340660010019277,245.94918174289583,60491.0,127.0551061547705,16143.0,0.0,0.0012244022218510509,6,3.325,0.012266706731251922,1.0221316249271986,83.04817878797824,6897.0,0,33,1.9375000000000002
0.006219610549727201,0.43533708908561874,0.0,0.9884303873289517,2.795546645975332e-05,0.0013479519981727897,248.89154264458244,61947.0,127.09445306542689,16153.0,0.0,0.0012511799577623606,6,3.325,0.012776535370991226,1.0606467996116216,83.85702117294652,7032.0,0,34,1.9625000000000001
0.006185669982076227,0.4465047393364929,0.0,0.9884901126247146,2.764080497200628e-05,0.00136318015077867,253.65527788713564,64341.0,129.9230541512937,16880.0,0.0,0.0012767245061695576,6,3.325,0.012360203543120023,1.0549016844034111,86.81589716175259,7537.0,0,35,1.9875
0.006048899306050415,0.4435046007887066,0.0,0.988546105855134,2.8436146950486136e-05,0.0014226210966415025,258.1298123038097,66631.0,132.27622613304328,17497.0,0.0,0.0013008626410737634,6,3.325,0.012207771237520289,1.0386402027027026,88.09086218218096,7760.0,0,36,2.0125
0.006117586335116892,0.4524799271112123,0.0,0.9885997813489925,2.8613027140044063e-05,0.00144555790030307,262.8859068113009,69109.0,132.51792331605563,17561.0,0.0,0.0013234682846814394,6,3.325,0.011985387089530725,1.0319906836552952,89.1403387922662,7946.0,0,37,2.0375000000000005
0.0061332527117667415,0.46051454138702463,0.0,0.9886564994597079,2.8326063362676203e-05,0.0014529890046477802,266.1371826708925,70829.0,133.71611720357424,17880.0,0.0,0.00134444294963032,6,3.325,0.012189648715433075,1.060204081632653,90.74139077620532,8234.0,0,38,2.0625
0.006004239522104836,0.4566101143693425,0.0,0.9887182253012566,2.95561779591905e-05,0.0015310205426924861,272.0220579291319,73996.0,135.827095971312,18449.0,0.0,0.001363712945021689,6,3.325,0.012080926206447585,1.0653976255223188,91.78235124467012,8424.0,0,39,2.0875000000000004
0.06340080154813177,0.6555555555555556,0.0,1.021017766168106,3.345275325460017e-06,2.734350480855492e-05,49.93996395673509,2494.0,16.431676725154983,270.0,0.0,3.3948155760299414e-05,7,3.575,0.0354745642969789,0.34594594594594597,13.30413469565007,177.0,0,0,1.1125
0.035487236313636,0.4786476868327402,0.0,1.0046259712544585,4.967596973310711e-06,5.047176973536578e-05,55.59676249567055,3091.0,23.706539182259394,562.0,0.0,6.036238119122572e-05,7,3.575,0.03381436212205432,0.48738170347003157,16.401219466856727,269.0,0,1,1.1375000000000002
0.02468917431441328,0.4155440414507772,0.0,1.001948823401716,7.1198281265612175e-06,8.862399890384532e-05,65.35288822997802,4271.0,31.064449134018133,965.0,0.0,0.00010073009616462514,7,3.575,0.02938889745880143,0.5950864422202001,20.024984394500787,401.0,0,2,1.1625
0.017585718832747555,0.3543814432989691,0.0,1.018120011896258,1.0097520498285064e-05,0.00014628934884304012,75.9802605944465,5773.0,39.395431207184416,1552.0,0.0,0.00016324699390679598,7,3.575,0.025674494883054663,0.6875,23.45207879911715,550.0,0,3,1.1875
0.01187918682407119,0.27183673469387754,0.0,1.0299906921217004,1.5040543160423565e-05,0.0002473731382104879,86.0,7396.0,49.49747468305833,2450.0,0.0,0.00022834647097624838,7,3.575,0.02358946841065659,0.7695136902329383,25.80697580112788,666.0,0,4,1.2125000000000001
0.013206700813250597,0.33707430340557276,0.0,0.9883458077619752,1.2253615523846163e-05,0.0002203445897846378,89.88882021697692,8080.0,50.83306010855534,2584.0,0.0,0.00024449918419122696,7,3.575,0.02380335883265512,0.8144171779141104,29.512709126747414,871.0,0,5,1.2375
0.014320584504542523,0.3748507759649821,0.0,0.9681787656837869,1.1489461843447442e-05,0.0002126629309176563,93.41841360245849,8727.0,50.12983143797713,2513.0,0.0,0.00023281085304915905,7,3.575,0.025333395743040988,0.8697711128650355,30.692018506445613,942.0,0,6,1.2625000000000002
0.014106412768346859,0.38109640831758035,0.0,0.9732428861280213,1.1368312863895287e-05,0.00021838797155249612,95.03157370053387,9031.0,51.42956348249516,2645.0,0.0,0.00022831870592199266,7,3.575,0.027368433380421935,0.9395807644882861,31.74901573277509,1008.0,0,7,1.2875
0.013770971003617264,0.3849163998577019,0.0,0.9806464511315999,1.1761262771505423e-05,0.00022858849838389663,97.29850975220535,9467.0,53.018864567246254,2811.0,0.0,0.00023526203585788608,7,3.575,0.02537523530173148,0.8801556420233463,32.89376840679705,1082.0,0,8,1.3125
0.01456755053937049,0.4250175192711983,0.0,0.985446088812349,1.1046328539261653e-05,0.0002257913696641851,101.31140113531151,10264.0,53.422841556772326,2854.0,0.0,0.0002505724551156163,7,3.575,0.025078199729625033,0.9056122448979592,34.828149534535996,1213.0,0,9,1.3375000000000001
0.014191938917414704,0.4335709656513286,0.0,0.9881078483359255,1.0965138064808344e-05,0.0002342594218465465,104.31682510506155,10882.0,55.5517776493246,3086.0,0.0,0.00027203172794543207,7,3.575,0.024045675334352506,0.9140779907468606,36.578682316343766,1338.0,0,10,1.3625
0.0123980968849788,0.39622117254793,0.0,0.9894303233374167,1.2471928643662175e-05,0.00027853059441906023,108.39741694339399,11750.0,59.99166608788257,3599.0,0.0,0.00029897349304519594,7,3.575,0.023893988713428575,0.940569283703472,37.76241517699841,1426.0,0,11,1.3875000000000002
0.012072553587988021,0.40964159515396265,0.0,0.9897821510507229,1.2426634742148737e-05,0.00029196604798780834,112.64102272262978,12688.0,62.94441992742486,3962.0,0.0,0.0003325068682897836,7,3.575,0.02159996594070241,0.9097744360902256,40.28647415696737,1623.0,0,12,1.4125
0.011589935291220177,0.42109988776655444,0.0,0.9891688319137518,1.2507198749877317e-05,0.00031709445022121255,118.94956914591998,14149.0,66.74578638386096,4455.0,0.0,0.0003769292088691145,7,3.575,0.021307972894775835,0.9518572825024438,43.31281565541543,1876.0,0,13,1.4375
0.010411832946671713,0.4015793528505393,0.0,0.9894801445628437,1.4859212432255056e-05,0.0003986150114457433,130.3073290340954,16980.0,72.05553413860729,5192.0,0.0,0.000443366909166798,7,3.575,0.01918367009174838,0.9362565976451482,45.661800227323496,2085.0,0,14,1.4625000000000001
0.008876009841239632,0.38043804380438045,0.0,1.0077698390842857,1.7303723989643444e-05,0.0005089159007784162,143.0,20449.0,81.64557550780079,6666.0,0.0,0.0005435064085759223,7,3.575,0.016958705399826263,0.9155460806821909,50.35871324805669,2536.0,0,15,1.4875
0.008665280156216273,0.3861691681862814,0.0,1.0082232952959915,1.7839163889131873e-05,0.0005473178183282226,149.59612294441322,22379.0,84.43340571124678,7129.0,0.0,0.000603466818574816,7,3.575,0.016458721883541975,0.9398216939078752,52.46903848937962,2753.0,0,16,1.5125000000000002
0.008941895388292646,0.3996569468267582,0.0,0.9747654330178639,1.706244175162735e-05,0.0005265039307587742,148.94629904767692,22185.0,83.64209466530593,6996.0,0.0,0.0005708408425562084,7,3.575,0.017605510960145513,0.9787131882202305,52.87721626560914,2796.0,0,17,1.5375
0.009363224111237136,0.4174814814814815,0.0,0.9786250461837016,1.544045943065518e-05,0.00047898097031511217,145.46477236774544,21160.0,82.15838362577492,6750.0,0.0,0.0005524909356608987,7,3.575,0.018169114339115177,0.986352148272957,53.08483775994799,2818.0,0,18,1.5625
0.009214486159342613,0.420176437108708,0.0,0.984686610304375,1.538767799290858e-05,0.00048068876440422915,145.98972566588375,21313.0,83.83316766053875,7028.0,0.0,0.0005617027054540813,7,3.575,0.018274664752947378,1.0041486890142715,54.3415126767741,2953.0,0,19,1.5875000000000001
0.009066839697698333,0.4216156905774242,0.0,0.9874662855074158,1.5394565111564215e-05,0.0004948690513043682,148.72457765951128,22119.0,85.38735269347563,7291.0,0.0,0.0005872883484698832,7,3.575,0.01664478031673597,0.9419960623958806,55.44366510251645,3074.0,0,20,1.6125
0.008884310059883322,0.43062139654067905,0.0,0.9885396029005391,1.6501177682734652e-05,0.0005464968430575248,157.60076141948045,24838.0,88.34591105421914,7805.0,0.0,0.0006262266542762518,7,3.575,0.016774341832718934,0.9781881634433619,57.97413216254298,3361.0,0,21,1.6375000000000002
0.008595551754516019,0.4399346862607884,0.0,0.9898174933654826,1.7384376943481082e-05,0.0006105376791002632,168.3805214387935,28352.0,92.59589623736032,8574.0,0.0,0.000683103920891881,7,3.575,0.016345046037989218,0.9967785234899329,61.41661013113635,3772.0,0,22,1.6625
0.0076311579497307346,0.4083637100040502,0.0,0.9973516607252053,2.037772842753109e-05,0.0007433560520703257,178.80715869338118,31972.0,99.37806599043876,9876.0,0.0,0.0007603969424962997,7,3.575,0.015968356546505677,1.0344117290682175,63.50590523722971,4033.0,0,23,1.6875000000000002
0.007535685187660371,0.409618410700236,0.0,0.9974150159961491,2.1385519227316557e-05,0.0007995619164457921,185.7525235360209,34504.0,100.83650132764424,10168.0,0.0,0.0008091673371382058,7,3.575,0.01548410840517709,1.0229405630865485,64.53681120105021,4165.0,0,24,1.7125000000000001
0.008037431239216764,0.4417849898580122,0.0,0.9833802141911918,1.9982802111921e-05,0.0007601760298158926,188.1116689628796,35386.0,99.29753269845128,9860.0,0.0,0.0007954639149829745,7,3.575,0.01514194767935818,0.9990816209390426,66.0,4356.0,0,25,1.7375
0.007778057802691745,0.42804829770387964,0.0,0.9838611187123442,2.069068736897513e-05,0.0007856513923344862,188.10635289643994,35384.0,100.5186549850325,10104.0,0.0,0.0007837529992684722,7,3.575,0.01576551919300116,1.0320018964086761,65.76473218982953,4325.0,0,26,1.7625000000000002
0.00786269950953214,0.43559070687098367,0.0,0.9866165609152955,2.068134247673181e-05,0.0007924062539098804,190.66724941635886,36354.0,100.57335631269348,10115.0,0.0,0.000789558922406286,7,3.575,0.015446822031158007,1.0240589386439507,66.37770710110436,4406.0,0,27,1.7875
0.007787579551669977,0.43934017454684954,0.0,0.9881343300213258,2.0978777657739268e-05,0.0008098188784385187,193.5355264544471,37456.0,102.112682855755,10427.0,0.0,0.0008052359917201102,7,3.575,0.015425156649661433,1.0308024551034325,67.68308503607086,4581.0,0,28,1.8125000000000002
0.00762424568632806,0.43603787597474936,0.0,0.9888703031943513,2.19391367585479e-05,0.0008566654270941286,198.31036281546156,39327.0,103.78824596263297,10772.0,0.0,0.0008255043649114668,7,3.575,0.015133548283794093,1.0244064053009387,68.53466276272175,4697.0,0,29,1.8375000000000001
0.0075629204775281185,0.44508670520231214,0.0,0.9892459541710722,2.176577760667114e-05,0.0008713547583651885,202.22759455623262,40896.0,106.04244433244644,11245.0,0.0,0.0008477949886582792,7,3.575,0.015062397310940175,1.0369495166487648,70.74602462329597,5005.0,0,30,1.8625
0.007681304846165586,0.4529807261317795,0.0,0.9894536475201166,2.2314629538482362e-05,0.0009040275006992475,207.93989516203956,43239.0,105.61723344227494,11155.0,0.0,0.0008708270033821464,7,3.575,0.01491488486925234,1.036365552861811,71.08445681019164,5053.0,0,31,1.8875000000000002
0.007503315242932562,0.4509550851832731,0.0,0.9895766412633812,2.2917642729225864e-05,0.0009498854337341073,212.51352898109803,45162.0,107.80538019969133,11622.0,0.0,0.0008939084364101291,7,3.575,0.014481375398745592,1.0203458799593081,72.39475119095306,5241.0,0,32,1.9125
0.007442164980618071,0.451340153885178,0.0,0.9896590680243502,2.3304237512641376e-05,0.0009789748367580958,215.89349225949354,46610.0,108.75201147565042,11827.0,0.0,0.0009166369563899934,7,3.575,0.014575850459376618,1.0388203430634968,73.06161783043132,5338.0,0,33,1.9375000000000002
0.007213212860935033,0.44731977818853974,0.0,0.9897212423811733,2.3969574488429322e-05,0.0010177086916475983,219.33763926877666,48109.0,111.54819586169917,12443.0,0.0,0.0009387537138536572,7,3.575,0.01473399392258003,1.0557167150145044,74.60562981437795,5566.0,0,34,1.9625000000000001
0.0074282187880471235,0.46657527618740424,0.0,0.9897749836313927,2.3267858449773956e-05,0.0010072035948965482,222.73302404448245,49610.0,111.35977729862789,12401.0,0.0,0.0009600844932720065,7,3.575,0.01399982666751035,1.0286465671081055,76.06576102294646,5786.0,0,35,1.9875
0.007294527777987017,0.4667754721380275,0.0,0.989824343522975,2.37363092693256e-05,0.0010463985317034573,227.19374991403262,51617.0,113.43279948938931,12867.0,0.0,0.0009804992005228996,7,3.575,0.013931264346504242,1.0460645629307217,77.49838707999025,6006.0,0,36,2.0125
0.007260297070777987,0.47035060975609755,0.0,0.9898718921489409,2.388640554954149e-05,0.0010725679123018124,230.89391503458899,53312.0,114.54256850621083,13120.0,0.0,0.0009999010944738984,7,3.575,0.01360853012542254,1.0290047897817989,78.55571271397135,6171.0,0,37,2.0375000000000005
0.007324012346501204,0.4891376390013992,0.0,0.9899225977047152,2.3758498634139416e-05,0.001085055710971002,236.62206152427967,55990.0,116.52896635600952,13579.0,0.0,0.0010182176483795047,7,3.575,0.01367675775586892,1.0309121772536407,81.49846624323675,6642.0,0,38,2.0625
0.007323587624570939,0.48955575169167403,0.0,0.9899764591325131,2.4293242382343864e-05,0.00111612928259972,240.1936718566915,57693.0,116.60188677718727,13596.0,0.0,0.0010353862307965755,7,3.575,0.013901476791328499,1.0614678088845713,81.58431221748455,6656.0,0,39,2.0875000000000004
0.07727264669933885,0.6167664670658682,0.0,1.0209017021401794,3.029738561181976e-06,1.965061760043997e-05,41.79712908801273,1747.0,12.922847983320086,167.0,0.0,2.4300054064951837e-05,8,3.825,0.03817537412990578,0.3219178082191781,10.14889156509222,103.0,0,0,1.1125
0.04939851420565683,0.5449275362318841,0.0,1.0047908142334476,3.833946348643045e-06,3.2933029402279214e-05,46.54030511288038,2166.0,18.57417562100671,345.0,0.0,4.2622516048140824e-05,8,3.825,0.041147687870976044,0.51931330472103,13.711309200802088,188.0,0,1,1.1375000000000002
0.0318901051150435,0.4698085419734904,0.0,1.0019275862198198,4.9488837881050535e-06,5.297373946727448e-05,53.62835071116769,2876.0,26.057628441590765,679.0,0.0,7.002608617767692e-05,8,3.825,0.030378539940129803,0.5024449877750611,17.86057109949175,319.0,0,2,1.1625
0.01871098851807518,0.32181069958847736,0.0,1.0171678859378022,8.749889872538008e-06,0.0001081821675187404,62.75348595894893,3938.0,34.85685011586675,1215.0,0.0,0.0001118416985264048,8,3.825,0.028995916782641174,0.6450079239302694,19.77371993328519,391.0,0,3,1.1875
0.016562570137066388,0.32636248415716096,0.0,1.0292781292986195,9.757131906738922e-06,0.0001373619701209517,70.32069396699666,4945.0,39.72404813208241,1578.0,0.0,0.00015551710384897888,8,3.825,0.02833579749935039,0.7764842840512224,22.693611435820433,515.0,0,4,1.2125000000000001
0.016247496531233422,0.3436249285305889,0.0,0.990602872844483,9.942098673742548e-06,0.0001495960256782562,74.8799038460921,5607.0,41.82104733265297,1749.0,0.0,0.00016782162128947675,8,3.825,0.027471939230966268,0.7921318447634237,24.515301344262525,601.0,0,5,1.2375
0.016025002588840032,0.3624544981799272,0.0,0.9718812205965394,9.732119735436692e-06,0.0001548268560508268,77.77531742140305,6049.0,43.8520238985614,1923.0,0.0,0.00016228409367613494,8,3.825,0.030611426466882766,0.896361631753032,26.40075756488817,697.0,0,6,1.2625000000000002
0.017882187973621563,0.40703517587939697,0.0,0.9765726550196155,8.67183075957252e-06,0.00014108674901641618,78.81624198095213,6212.0,42.320207938997655,1791.0,0.0,0.00016151121235452592,8,3.825,0.03191545308063135,0.90625,27.0,729.0,0,7,1.2875
0.017164013576203806,0.41253791708796766,0.0,0.9832397517553907,8.849046416002335e-06,0.00014983565050565823,81.6394512475433,6665.0,44.474711915874174,1978.0,0.0,0.00016826829232741147,8,3.825,0.02967724683845596,0.8887722980062959,28.5657137141714,816.0,0,8,1.3125
0.01751849812587547,0.4384428223844282,0.0,0.9874652745302716,9.14487507601953e-06,0.00015984963684241942,86.51011501552867,7484.0,45.332107826572546,2055.0,0.0,0.0001806018262868747,8,3.825,0.028230716513997098,0.8696078431372549,30.01666203960727,901.0,0,9,1.3375000000000001
0.016416583174246144,0.44028899277518063,0.0,0.9897496136491196,8.84812459693377e-06,0.0001654918667297586,88.53247991556545,7838.0,48.507731342539614,2353.0,0.0,0.0001971170713659376,8,3.825,0.027951391423484517,0.9106421194431972,32.18695387886216,1036.0,0,10,1.3625
0.014580897386221788,0.4027098231087693,0.0,0.9908200757929891,1.0412946305055139e-05,0.00020125241337841268,92.81702430050211,8615.0,51.54609587543949,2657.0,0.0,0.00021745156846009195,8,3.825,0.02695130779116158,0.9277010560519903,32.71085446759225,1070.0,0,11,1.3875000000000002
0.014253034184205614,0.4280491857760053,0.0,0.9909872049838201,1.0015243235091651e-05,0.00020698631476015548,97.15966241192895,9440.0,54.85435260760991,3009.0,0.0,0.00024246967223007232,8,3.825,0.026337013258747283,0.9510280373831775,35.888716889852724,1288.0,0,12,1.4125
0.013979105099660064,0.4373640037301834,0.0,0.9901886461426631,1.0458185249350997e-05,0.000228729030788168,103.11159003720194,10632.0,56.71860364994893,3217.0,0.0,0.0002752985164988786,8,3.825,0.024702110288709497,0.9430569430569431,37.5099986670221,1407.0,0,13,1.4375
0.012845590838741237,0.4356200527704486,0.0,0.9902380896251068,1.1510093223480178e-05,0.00027383828726741774,112.6587768440613,12692.0,61.56297588648554,3790.0,0.0,0.0003239606157876551,8,3.825,0.023219167906891908,0.9715733183225443,40.63249930782009,1651.0,0,14,1.4625000000000001
0.01059222142873822,0.3895107794361526,0.0,1.0082280713122431,1.4521794462963195e-05,0.0003682559007576946,123.33288288206029,15211.0,69.45502141674135,4824.0,0.0,0.0003969174576923251,8,3.825,0.02151990134656079,0.9906059182714889,43.347433603386484,1879.0,0,15,1.4875
0.010185376052240722,0.3914285714285714,0.0,1.009513375999787,1.53029756730254e-05,0.0004038187320497654,129.4758664771161,16764.0,72.4568837309472,5250.0,0.0,0.0004411718691699207,8,3.825,0.019745632904271275,0.950357593605385,45.332107826572546,2055.0,0,16,1.5125000000000002
0.01100115293404633,0.4305364511691884,0.0,0.976815453504772,1.362129207469135e-05,0.0003694980066328544,129.48745112944343,16767.0,71.33722730804723,5089.0,0.0,0.0004188799357507378,8,3.825,0.019315536121545428,0.9257011301799917,46.8081189538738,2191.0,0,17,1.5375
0.011468016884291016,0.4514251304696909,0.0,0.9803474679243154,1.2833157018974997e-05,0.0003496460235812414,128.97674208941703,16635.0,70.58328414008518,4982.0,0.0,0.0004068083653692156,8,3.825,0.020289218859761912,0.962979094076655,47.4236228055175,2249.0,0,18,1.5625
0.010921395587442918,0.43420800612909405,0.0,0.9860959095881933,1.3193211853306159e-05,0.00036431999455022017,129.28263611173776,16714.0,72.2564875980005,5221.0,0.0,0.00041456756298430264,8,3.825,0.020344857143876335,0.9583149536832819,47.61302342846965,2267.0,0,19,1.5875000000000001
0.010492047433836223,0.4249090909090909,0.0,0.9887037604471365,1.3970362256600571e-05,0.0003931963626908932,132.77801022759755,17630.0,74.16198487095663,5500.0,0.0,0.0004340941086411476,8,3.825,0.02022331085830114,0.9764780673871583,48.342527861087284,2337.0,0,20,1.6125
0.011033352700180988,0.4682132105542766,0.0,0.9896530682706439,1.3788717467265253e-05,0.00040173696237149627,140.84033513166602,19836.0,75.14652353901675,5647.0,0.0,0.00046312183258123696,8,3.825,0.019158191510783195,0.9627039627039627,51.419840528729765,2644.0,0,21,1.6375000000000002
0.010045199354065532,0.434719301083967,0.0,0.9906472931187869,1.6660455720027002e-05,0.0005038558298176679,151.78273946664686,23038.0,78.61933604400383,6181.0,0.0,0.0005048406310379505,8,3.825,0.019205950071263727,1.010172570390554,51.836280730777744,2687.0,0,22,1.6625
0.009341100450094272,0.4250108053594583,0.0,0.9975147371950839,1.791167529031695e-05,0.0005668810666617493,159.32357013323548,25384.0,83.31266410336426,6941.0,0.0,0.0005618782597593963,8,3.825,0.017559703702540147,0.9783335988529552,54.31390245600108,2950.0,0,23,1.6875000000000002
0.008801688235873776,0.4173651126244107,0.0,0.999362330734827,1.9264916487158876e-05,0.0006307674586183536,166.19265928433782,27620.0,87.38420909981392,7636.0,0.0,0.0006016202387399971,8,3.825,0.017543845341909794,1.0094081942336874,56.45352070508977,3187.0,0,24,1.7125000000000001
0.009293108637762806,0.4449220849005911,0.0,0.9853286678185773,1.8065061678141538e-05,0.0005989522815117547,167.51119365582707,28060.0,86.27861844049197,7444.0,0.0,0.0005946258315816522,8,3.825,0.017417605244277753,0.9980222120797201,57.54997827975264,3312.0,0,25,1.7375
0.009497067645566232,0.46201094939244225,0.0,0.9851826512000362,1.7461873998649327e-05,0.000586509623354418,168.83127672324224,28504.0,86.53900854527974,7489.0,0.0,0.0005869663436897099,8,3.825,0.018608203247690844,1.055537823172678,58.82176467941097,3460.0,0,26,1.7625000000000002
0.00944471074849479,0.457910208444682,0.0,0.9878209020544731,1.763206989240541e-05,0.0005905235516960523,168.76611034209446,28482.0,86.51011501552867,7484.0,0.0,0.0005922644049860537,8,3.825,0.017680436196505733,1.0066542865985764,58.540584213005594,3427.0,0,27,1.7875
0.009484029413219918,0.47350779940698723,0.0,0.9893028637293746,1.6939492718845794e-05,0.000579837508840195,170.3936618539551,29034.0,88.07383266328314,7757.0,0.0,0.0006051058880984783,8,3.825,0.01753469252794882,1.0156203063983178,60.60528029800704,3673.0,0,28,1.8125000000000002
0.009014791251578714,0.4471238382316001,0.0,0.9900187626863242,1.8700285377227235e-05,0.0006405201226304895,173.76420805217626,30194.0,89.23003978481687,7962.0,0.0,0.0006215173052623868,8,3.825,0.017390288626833846,1.0281363306744018,59.665735560705194,3560.0,0,29,1.8375000000000001
0.008845228417914922,0.4518129770992366,0.0,0.9903801488246848,1.877119483617876e-05,0.0006623086592046762,177.64571483714434,31558.0,91.56418513807678,8384.0,0.0,0.0006395549280568957,8,3.825,0.01686982332113885,1.003256867742849,61.54673021371647,3788.0,0,30,1.8625
0.009018151944750833,0.47354312354312356,0.0,0.9905754582631191,1.861423943410346e-05,0.0006701673014818086,183.09833423600554,33525.0,92.62828941527529,8580.0,0.0,0.0006582509377039969,8,3.825,0.01687924394756696,1.023390203632361,63.74166612193315,4063.0,0,31,1.8875000000000002
0.009119048320565828,0.4834782608695652,0.0,0.9906922738186342,1.886290181748786e-05,0.0006891444804156419,187.38729946290383,35114.0,92.87087810503355,8625.0,0.0,0.0006770890904590487,8,3.825,0.01712307884776976,1.0570388349514563,64.57553716385176,4170.0,0,32,1.9125
0.008825214777380252,0.4782417098160185,0.0,0.990767922163108,1.9396763763180825e-05,0.0007180674302000358,190.45734430575263,36274.0,95.2732911156112,9077.0,0.0,0.0006957637378945947,8,3.825,0.016098561371106775,1.0174242424242423,65.88626564011653,4341.0,0,33,1.9375000000000002
0.008550226834420095,0.4689589302769819,0.0,0.9908251923632422,2.0133810717979307e-05,0.0007611307718042876,194.01804039830935,37643.0,97.07213812418061,9423.0,0.0,0.0007140834932215512,8,3.825,0.01640461535391185,1.0382756866734486,66.47555941848101,4419.0,0,34,1.9625000000000001
0.008681940465160368,0.4873661224914214,0.0,0.9908720019999965,1.982700390827365e-05,0.0007606373863981489,197.9646433078392,39190.0,98.06630410084801,9617.0,0.0,0.0007319140713661909,8,3.825,0.016119111303741926,1.03573629081947,68.46166810705097,4687.0,0,35,1.9875
0.008681217309066057,0.4956283041886946,0.0,0.9909185192045974,2.0000556615389253e-05,0.0007847660045595748,202.8151868080889,41134.0,99.1766101457395,9836.0,0.0,0.0007491623400710523,8,3.825,0.0162402576708298,1.0529526598340655,69.82120021884471,4875.0,0,36,2.0125
0.008171519276500396,0.46254071661237783,0.0,0.9909601477338676,2.163051140922574e-05,0.0008428066144868863,203.0911125578862,41246.0,100.65286881157436,10131.0,0.0,0.0007657500100322068,8,3.825,0.015503578235824801,1.0237819025522041,68.45436436049933,4686.0,0,37,2.0375000000000005
0.006095925812292297,0.3005324206122837,0.0,0.9910068168797422,2.6600067978760973e-05,0.0008714174816869975,166.36105313444008,27676.0,102.55730105653132,10518.0,0.0,0.0007816231227479875,8,3.825,0.016110891404310452,1.0645961265942372,56.22277118748239,3161.0,0,38,2.0625
0.003152851096963341,1.0,0.0,0.991058701549202,3.3609274338499613e-06,8.463898737066881e-05,94.59915433025816,8949.0,102.64014809030625,10535.0,0.0,0.000796735635958612,8,3.825,0.01611305566135661,1.0815361549994233,31.73326330524486,1007.0,0,39,2.0875000000000004
0.11332247379110805,0.8189655172413793,0.0,1.0208634633717224,1.922729864071387e-06,1.0967972600252127e-05,35.66510900025401,1272.0,10.770329614269007,116.0,0.0,1.7659805962466635e-05,9,4.075,0.04007584824011583,0.2621359223300971,9.746794344808963,95.0,0,0,1.1125
