,charge,filename,run,stub
8551,11654862,clas_038624.A08,038624,08
8552,10959086,clas_038452.A02,038452,02
8553,10171420,clas_038289.A20,038289,20
8554,10150370,clas_038188.A07,038188,07
8555,12579176,clas_038289.A03,038289,03
8556,14443192,clas_037666.A05,037666,05
8557,12690484,clas_038672.A27,038672,27
8558,12709784,clas_037769.A17,037769,17
8559,12772882,clas_038119.A13,038119,13
8560,10894914,clas_038630.A05,038630,05
8561,11133686,clas_038515.A05,038515,05
8562,12019356,clas_038097.A07,038097,07
8563,11304072,clas_038544.A10,038544,10
8564,12135190,clas_038673.A07,038673,07
8565,12718146,clas_038051.A02,038051,02
8566,11274484,clas_038559.A07,038559,07
8567,11631428,clas_038607.A27,038607,27
8568,11560094,clas_038606.A19,038606,19
8569,11035152,clas_038612.A16,038612,16
8570,12122906,clas_038133.A02,038133,02
8571,12113066,clas_038089.A18,038089,18
8572,13617282,clas_037709.A08,037709,08
8573,13384018,clas_038320.A09,038320,09
8574,10664652,clas_038525.A08,038525,08
8575,10805908,clas_038681.A19,038681,19
8576,11238568,clas_038692.A11,038692,11
8577,13423606,clas_037782.A15,037782,15
8578,9869752,clas_038523.A02,038523,02
8579,12128750,clas_038080.A17,038080,17
8580,10549814,clas_038654.A03,038654,03
8581,11133566,clas_038707.A03,038707,03
8582,13287558,clas_037713.A05,037713,05
8583,12138678,clas_038082.A00,038082,00
8584,12146224,clas_038098.A23,038098,23
8585,12112718,clas_038215.A17,038215,17
8586,9571076,clas_037763.A19,037763,19
8587,13430466,clas_037707.A15,037707,15
8588,12634258,clas_038215.A05,038215,05
8589,12198476,clas_038085.A08,038085,08
8590,12350426,clas_038051.A13,038051,13
8591,11920472,clas_038562.A24,038562,24
8592,11797020,clas_038398.A13,038398,13
8593,12769024,clas_038119.A11,038119,11
8594,12592722,clas_038225.A15,038225,15
8595,11161024,clas_038704.A00,038704,00
8596,10357194,clas_038540.A28,038540,28
8597,10728424,clas_038516.A18,038516,18
8598,13705572,clas_038426.A18,038426,18
8599,10924648,clas_038474.A20,038474,20
8600,10918720,clas_038493.A22,038493,22
8601,10817366,clas_038746.A13,038746,13
8602,11043254,clas_038707.A12,038707,12
8603,12006312,clas_038136.A00,038136,00
8604,8565898,clas_038665.A20,038665,20
8605,13303940,clas_037708.A13,037708,13
8606,12444888,clas_038422.A15,038422,15
8607,12765760,clas_038433.A09,038433,09
8608,77721814,clas_037856.A03,037856,03
8609,10058116,clas_038548.A20,038548,20
8610,13436370,clas_037699.A07,037699,07
8611,14060466,clas_037665.A17,037665,17
8612,11482332,clas_038684.A08,038684,08
8613,13317854,clas_037825.A03,037825,03
8614,10499278,clas_038597.A11,038597,11
8615,11868526,clas_038441.A05,038441,05
8616,11407870,clas_038194.A19,038194,19
8617,13347722,clas_038202.A02,038202,02
8618,5955140,clas_038094.A21,038094,21
8619,10612988,clas_038543.A07,038543,07
8620,12844804,clas_037803.A09,037803,09
8621,12466516,clas_038365.A04,038365,04
8622,10522150,clas_038531.A13,038531,13
8623,10940218,clas_038711.A15,038711,15
8624,13570106,clas_037704.A08,037704,08
8625,11931538,clas_038434.A06,038434,06
8626,11899490,clas_038574.A13,038574,13
8627,11447212,clas_038208.A15,038208,15
8628,12209170,clas_038188.A06,038188,06
8629,11015112,clas_038707.A10,038707,10
8630,11082240,clas_038648.A19,038648,19
8631,10740254,clas_038560.A14,038560,14
8632,12621502,clas_038322.A10,038322,10
8633,12737944,clas_037753.A05,037753,05
8634,10910870,clas_038530.A08,038530,08
8635,76244688,clas_037856.A00,037856,00
8636,13343958,clas_037690.A05,037690,05
8637,12439266,clas_038203.A09,038203,09
8638,2070368,clas_037698.A19,037698,19
8639,11105928,clas_038523.A00,038523,00
8640,10726820,clas_038175.A20,038175,20
8641,10972564,clas_038449.A07,038449,07
8642,11743638,clas_038200.A04,038200,04
8643,13247358,clas_037770.A01,037770,01
8644,12613382,clas_038274.A06,038274,06
8645,10738826,clas_038518.A15,038518,15
8646,11628360,clas_038582.A11,038582,11
8647,12579312,clas_038265.A00,038265,00
8648,12047238,clas_038344.A12,038344,12
8649,5106600,clas_038645.A21,038645,21
8650,10895108,clas_038516.A15,038516,15
8651,11488790,clas_038461.A11,038461,11
8652,11468636,clas_038581.A05,038581,05
8653,11442100,clas_038578.A08,038578,08
8654,10721780,clas_038562.A14,038562,14
8655,11102850,clas_038725.A03,038725,03
8656,11002528,clas_038690.A08,038690,08
8657,14437070,clas_038581.A10,038581,10
8658,13319442,clas_037717.A18,037717,18
8659,11731758,clas_038383.A02,038383,02
8660,2860076,clas_037720.A01,037720,01
8661,12208108,clas_038601.A25,038601,25
8662,13941798,clas_037664.A14,037664,14
8663,10708472,clas_038573.A13,038573,13
8664,11217584,clas_038558.A02,038558,02
8665,11362150,clas_038574.A03,038574,03
8666,8673974,clas_038664.A15,038664,15
8667,10683264,clas_038571.A03,038571,03
8668,11098552,clas_038723.A00,038723,00
8669,10880732,clas_038515.A08,038515,08
8670,13881486,clas_037822.A09,037822,09
8671,12252348,clas_038438.A10,038438,10
8672,13020604,clas_038266.A03,038266,03
8673,12046448,clas_038093.A00,038093,00
8674,14185044,clas_038071.A01,038071,01
8675,17511574,clas_037740.A14,037740,14
8676,11891678,clas_038437.A01,038437,01
8677,13704684,clas_037811.A09,037811,09
8678,12152462,clas_038437.A19,038437,19
8679,12146646,clas_038122.A00,038122,00
8680,13128732,clas_038304.A06,038304,06
8681,10863060,clas_038702.A10,038702,10
8682,12246370,clas_038606.A03,038606,03
8683,13460814,clas_037708.A12,037708,12
8684,10792388,clas_038617.A07,038617,07
8685,12788448,clas_038089.A06,038089,06
8686,13146420,clas_037824.A15,037824,15
8687,12740896,clas_038300.A01,038300,01
8688,13126298,clas_037772.A08,037772,08
8689,11257164,clas_038522.A09,038522,09
8690,11449788,clas_038561.A10,038561,10
8691,13395900,clas_037719.A08,037719,08
8692,10919420,clas_038500.A03,038500,03
8693,0,clas_037856.A08,037856,08
8694,12099338,clas_038083.A04,038083,04
8695,13267138,clas_037723.A08,037723,08
8696,11628300,clas_038692.A07,038692,07
8697,0,clas_038737.A22,038737,22
8698,12009620,clas_038208.A01,038208,01
8699,12369048,clas_038120.A18,038120,18
8700,12854488,clas_038222.A1,038222,1
8701,12248078,clas_038190.A13,038190,13
8702,12301308,clas_038379.A02,038379,02
8703,13283622,clas_037825.A23,037825,23
8704,13952854,clas_037662.A19,037662,19
8705,12304730,clas_038275.A02,038275,02
8706,10177294,clas_038659.A08,038659,08
8707,10650210,clas_038654.A12,038654,12
8708,10239390,clas_038464.A14,038464,14
8709,11108928,clas_038630.A02,038630,02
8710,10307640,clas_038520.A15,038520,15
8711,11838576,clas_038433.A05,038433,05
8712,12461032,clas_038435.A21,038435,21
8713,10704790,clas_038585.A01,038585,01
8714,11362056,clas_037708.A21,037708,21
8715,11475576,clas_038458.A13,038458,13
8716,11486576,clas_038093.A09,038093,09
8717,10479434,clas_038531.A04,038531,04
8718,12435006,clas_038378.A04,038378,04
8719,11825136,clas_038401.A10,038401,10
8720,13025322,clas_038698.A00,038698,00
8721,10917672,clas_038618.A04,038618,04
8722,13810578,clas_037662.A13,037662,13
8723,11870714,clas_038431.A19,038431,19
8724,12305818,clas_038392.A09,038392,09
8725,10914080,clas_038530.A15,038530,15
8726,8545400,clas_038664.A05,038664,05
8727,10533900,clas_038661.A03,038661,03
8728,12985592,clas_037806.A17,037806,17
8729,11431752,clas_038212.A14,038212,14
8730,11681620,clas_038613.A00,038613,00
8731,13407966,clas_037703.A09,037703,09
8732,11857038,clas_038430.A16,038430,16
8733,11287818,clas_038576.A13,038576,13
8734,19231578,clas_038733.A11,038733,11
8735,12189862,clas_038100.A09,038100,09
8736,5074530,clas_037813.A23,037813,23
8737,10946690,clas_038706.A15,038706,15
8738,12207842,clas_038222.A15,038222,15
8739,10481334,clas_038526.A23,038526,23
8740,13351606,clas_037712.A00,037712,00
8741,15103368,clas_038352.A08,038352,08
8742,250185230,clas_038264.A02,038264,02
8743,11081650,clas_038746.A24,038746,24
8744,12311220,clas_038185.A02,038185,02
8745,10864070,clas_038686.A12,038686,12
8746,10015062,clas_038536.A04,038536,04
8747,12144002,clas_038050.A18,038050,18
8748,10659480,clas_038616.A13,038616,13
8749,5650758,clas_038542.A22,038542,22
8750,12072806,clas_038100.A14,038100,14
8751,11062634,clas_038722.A03,038722,03
8752,12136512,clas_038094.A12,038094,12
8753,11664452,clas_038198.A03,038198,03
8754,10665164,clas_038707.A15,038707,15
8755,12525606,clas_038220.A14,038220,14
8756,12508688,clas_038426.A14,038426,14
8757,11411236,clas_038689.A10,038689,10
8758,10943560,clas_038613.A01,038613,01
8759,13260602,clas_038307.A05,038307,05
8760,14263952,clas_038338.A06,038338,06
8761,11845174,clas_038443.A17,038443,17
8762,9771602,clas_038540.A01,038540,01
8763,13202762,clas_037785.A00,037785,00
8764,10855472,clas_038498.A08,038498,08
8765,11429586,clas_038201.A19,038201,19
8766,11993260,clas_038600.A03,038600,03
8767,177019840,clas_038588.A01,038588,01
8768,13127872,clas_038276.A00,038276,00
8769,10411826,clas_038540.A02,038540,02
8770,11407988,clas_038183.A11,038183,11
8771,10923800,clas_038648.A04,038648,04
8772,10442978,clas_038651.A10,038651,10
8773,13283476,clas_037700.A19,037700,19
8774,10879470,clas_038723.A18,038723,18
8775,10940698,clas_038461.A04,038461,04
8776,11676826,clas_038702.A14,038702,14
8777,13264528,clas_038316.A09,038316,09
8778,12796196,clas_037709.A17,037709,17
8779,4753124,clas_037816.A20,037816,20
8780,13908806,clas_037721.A14,037721,14
8781,11999122,clas_038210.A06,038210,06
8782,10546874,clas_038654.A07,038654,07
8783,12245546,clas_038209.A11,038209,11
8784,10878010,clas_038550.A12,038550,12
8785,12059852,clas_038209.A12,038209,12
8786,11856050,clas_038607.A00,038607,00
8787,12197206,clas_038052.A12,038052,12
8788,12546912,clas_037815.A07,037815,07
8789,12986568,clas_038316.A10,038316,10
8790,13399154,clas_037702.A02,037702,02
8791,11084290,clas_038735.A12,038735,12
8792,11722270,clas_038401.A03,038401,03
8793,12109142,clas_038208.A17,038208,17
8794,11091556,clas_038685.A21,038685,21
8795,11270892,clas_038543.A18,038543,18
8796,11839088,clas_038387.A11,038387,11
8797,10981150,clas_038517.A16,038517,16
8798,12132854,clas_038096.A06,038096,06
8799,12469470,clas_038440.A18,038440,18
8800,13486500,clas_038070.A06,038070,06
8801,12080938,clas_038201.A18,038201,18
8802,8560704,clas_038668.A15,038668,15
8803,13346248,clas_037699.A18,037699,18
8804,11535658,clas_038577.A21,038577,21
8805,11449926,clas_038558.A09,038558,09
8806,11451744,clas_038583.A04,038583,04
8807,11611294,clas_038443.A20,038443,20
8808,12503852,clas_038083.A18,038083,18
8809,12312942,clas_038604.A20,038604,20
8810,10915584,clas_038682.A08,038682,08
8811,11992236,clas_038225.A07,038225,07
8812,12051068,clas_038185.A14,038185,14
8813,14373892,clas_037846.A03,037846,03
8814,12588982,clas_038674.A10,038674,10
8815,13316702,clas_037715.A07,037715,07
8816,11461358,clas_038641.A07,038641,07
8817,11387926,clas_038467.A17,038467,17
8818,10741198,clas_038518.A26,038518,26
8819,11202800,clas_038689.A02,038689,02
8820,10775672,clas_038465.A08,038465,08
8821,11095630,clas_038549.A14,038549,14
8822,13292616,clas_037832.A11,037832,11
8823,10646988,clas_038529.A00,038529,00
8824,11340520,clas_038559.A02,038559,02
8825,8314444,clas_038664.A21,038664,21
8826,12658666,clas_038284.A05,038284,05
8827,12551626,clas_038273.A03,038273,03
8828,13411984,clas_037806.A10,037806,10
8829,11964668,clas_038183.A09,038183,09
8830,12271074,clas_038094.A04,038094,04
8831,12743110,clas_038700.A03,038700,03
8832,12599478,clas_038359.A08,038359,08
8833,10802294,clas_038518.A04,038518,04
8834,12188446,clas_038096.A08,038096,08
8835,11988268,clas_038584.A40,038584,40
8836,10488890,clas_038522.A13,038522,13
8837,11917992,clas_038172.A17,038172,17
8838,12951728,clas_037848.A05,037848,05
8839,10965866,clas_038622.A15,038622,15
8840,11437518,clas_038174.A06,038174,06
8841,10786204,clas_038450.A08,038450,08
8842,12291286,clas_038339.A00,038339,00
8843,11543802,clas_038091.A05,038091,05
8844,12301644,clas_038674.A08,038674,08
8845,11242510,clas_038721.A13,038721,13
8846,10298690,clas_038524.A07,038524,07
8847,12571536,clas_038676.A17,038676,17
8848,13345722,clas_037680.A17,037680,17
8849,13306768,clas_038302.A06,038302,06
8850,13287404,clas_037683.A07,037683,07
8851,13290000,clas_038302.A16,038302,16
8852,17451106,clas_037740.A09,037740,09
8853,10436826,clas_038655.A02,038655,02
8854,11786324,clas_038451.A02,038451,02
8855,13037604,clas_037808.A18,037808,18
8856,11005496,clas_038458.A04,038458,04
8857,13185348,clas_038710.A02,038710,02
8858,13777454,clas_037809.A03,037809,03
8859,12922978,clas_037851.A02,037851,02
8860,11335978,clas_038616.A12,038616,12
8861,12046340,clas_038195.A06,038195,06
8862,11047364,clas_038706.A04,038706,04
8863,13127330,clas_037829.A11,037829,11
8864,11951764,clas_038137.A07,038137,07
8865,13201564,clas_037808.A03,037808,03
8866,10936814,clas_038685.A00,038685,00
8867,12419356,clas_038425.A12,038425,12
8868,12335628,clas_038603.A18,038603,18
8869,13269948,clas_037708.A09,037708,09
8870,12490576,clas_038441.A10,038441,10
8871,13927506,clas_038070.A10,038070,10
8872,10781432,clas_038507.A11,038507,11
8873,12991626,clas_037750.A02,037750,02
8874,13411198,clas_037702.A10,037702,10
8875,11237118,clas_038751.A16,038751,16
8876,11884776,clas_038203.A08,038203,08
8877,11009422,clas_038449.A00,038449,00
8878,12332778,clas_038606.A20,038606,20
8879,13058856,clas_038310.A16,038310,16
8880,10908072,clas_038469.A05,038469,05
8881,13368302,clas_037706.A13,037706,13
8882,10548882,clas_038661.A00,038661,00
8883,13191046,clas_037763.A16,037763,16
8884,10736760,clas_038560.A24,038560,24
8885,10942762,clas_038510.A10,038510,10
8886,10800350,clas_038542.A17,038542,17
8887,11882568,clas_038390.A07,038390,07
8888,13614956,clas_037824.A07,037824,07
8889,12669962,clas_038354.A04,038354,04
8890,12707808,clas_038085.A06,038085,06
8891,10409756,clas_038739.A05,038739,05
8892,11150664,clas_038609.A10,038609,10
8893,12105074,clas_038602.A00,038602,00
8894,11042232,clas_038721.A28,038721,28
8895,10781234,clas_038517.A07,038517,07
8896,10700994,clas_038477.A09,038477,09
8897,10935632,clas_038476.A15,038476,15
8898,11520238,clas_038617.A08,038617,08
8899,11009834,clas_038689.A14,038689,14
8900,11114998,clas_038737.A09,038737,09
8901,19098716,clas_038730.A02,038730,02
8902,10854182,clas_038462.A12,038462,12
8903,10292958,clas_038540.A24,038540,24
8904,11096730,clas_038539.A07,038539,07
8905,11385642,clas_038614.A26,038614,26
8906,10892598,clas_038551.A29,038551,29
8907,12023658,clas_038084.A14,038084,14
8908,11883102,clas_038430.A06,038430,06
8909,12285512,clas_038674.A06,038674,06
8910,11787328,clas_038737.A02,038737,02
8911,11392828,clas_038189.A11,038189,11
8912,8729262,clas_038665.A12,038665,12
8913,11037734,clas_038639.A06,038639,06
8914,13936682,clas_037662.A00,037662,00
8915,12911122,clas_037715.A13,037715,13
8916,12382190,clas_038328.A00,038328,00
8917,10814438,clas_038694.A21,038694,21
8918,12808732,clas_037844.A10,037844,10
8919,12880082,clas_037814.A10,037814,10
8920,10830258,clas_038560.A09,038560,09
8921,12956782,clas_037848.A11,037848,11
8922,13122864,clas_037722.A02,037722,02
8923,14567114,clas_037744.A09,037744,09
8924,10703988,clas_038461.A14,038461,14
8925,10718906,clas_038213.A04,038213,04
8926,10432032,clas_038656.A05,038656,05
8927,12282906,clas_038133.A14,038133,14
8928,12710014,clas_038318.A17,038318,17
8929,11468020,clas_038143.A08,038143,08
8930,10313138,clas_038551.A06,038551,06
8931,13807536,clas_037699.A04,037699,04
8932,12484044,clas_038122.A17,038122,17
8933,10952788,clas_038698.A19,038698,19
8934,10520266,clas_038531.A17,038531,17
8935,12162070,clas_038083.A12,038083,12
8936,11007612,clas_038698.A20,038698,20
8937,13546882,clas_038338.A00,038338,00
8938,11089424,clas_038618.A14,038618,14
8939,10744962,clas_038551.A22,038551,22
8940,10952552,clas_038540.A23,038540,23
8941,14558870,clas_037678.A15,037678,15
8942,12761322,clas_037785.A14,037785,14
8943,14015266,clas_037687.A17,037687,17
8944,10944862,clas_038616.A02,038616,02
8945,11762044,clas_038387.A13,038387,13
8946,12741376,clas_038673.A25,038673,25
8947,12044024,clas_038346.A18,038346,18
8948,13319322,clas_037820.A02,037820,02
8949,11951246,clas_038382.A06,038382,06
8950,11584326,clas_038574.A06,038574,06
8951,7754110,clas_037719.A18,037719,18
8952,10716662,clas_038571.A18,038571,18
8953,10922292,clas_038685.A03,038685,03
8954,10825110,clas_038563.A05,038563,05
8955,12828976,clas_038350.A11,038350,11
8956,12609952,clas_038359.A05,038359,05
8957,8472228,clas_038663.A18,038663,18
8958,11494134,clas_038692.A13,038692,13
8959,10539116,clas_038206.A22,038206,22
8960,12879384,clas_038339.A13,038339,13
8961,10847072,clas_038552.A19,038552,19
8962,13392828,clas_037778.A16,037778,16
8963,12391960,clas_038677.A22,038677,22
8964,12582122,clas_038286.A14,038286,14
8965,12389528,clas_038080.A16,038080,16
8966,11029144,clas_038649.A25,038649,25
8967,11488796,clas_038091.A21,038091,21
8968,12148452,clas_038122.A18,038122,18
8969,10902212,clas_038463.A01,038463,01
8970,10904460,clas_038608.A13,038608,13
8971,12361410,clas_038094.A09,038094,09
8972,10755792,clas_038697.A03,038697,03
8973,12141616,clas_038436.A02,038436,02
8974,11714938,clas_038214.A10,038214,10
8975,13590640,clas_037772.A18,037772,18
8976,12355692,clas_038387.A15,038387,15
8977,12629532,clas_038674.A24,038674,24
8978,10202252,clas_038727.A15,038727,15
8979,10903480,clas_038723.A12,038723,12
8980,10137332,clas_038539.A09,038539,09
8981,12630956,clas_038190.A07,038190,07
8982,10424774,clas_038521.A15,038521,15
8983,12143448,clas_038085.A00,038085,00
8984,12082636,clas_038142.A02,038142,02
8985,3545084,clas_038576.A23,038576,23
8986,11431670,clas_038206.A21,038206,21
8987,11240624,clas_038176.A20,038176,20
8988,10266552,clas_038749.A19,038749,19
8989,11186614,clas_037845.A00,037845,00
8990,13306428,clas_037807.A08,037807,08
8991,11692696,clas_038562.A18,038562,18
8992,11004688,clas_038620.A05,038620,05
8993,12826680,clas_038700.A07,038700,07
8994,13448316,clas_037700.A07,037700,07
8995,11301682,clas_038585.A05,038585,05
8996,11040920,clas_038723.A01,038723,01
8997,12533406,clas_038436.A05,038436,05
8998,10396244,clas_038633.A06,038633,06
8999,11017682,clas_038626.A01,038626,01
9000,10863102,clas_038709.A15,038709,15
9001,11404640,clas_038174.A12,038174,12
9002,12752508,clas_038284.A01,038284,01
9003,11726448,clas_038606.A01,038606,01
9004,19209092,clas_038729.A06,038729,06
9005,11117644,clas_038744.A20,038744,20
9006,11679838,clas_038186.A08,038186,08
9007,13535260,clas_037773.A06,037773,06
9008,14090720,clas_037678.A08,037678,08
9009,8570276,clas_038665.A25,038665,25
9010,12911222,clas_037847.A00,037847,00
9011,11940470,clas_038144.A13,038144,13
9012,10955420,clas_038512.A19,038512,19
9013,11867876,clas_038576.A15,038576,15
9014,11534322,clas_038138.A12,038138,12
9015,11168866,clas_038748.A21,038748,21
9016,11077864,clas_038692.A18,038692,18
9017,12329218,clas_038313.A01,038313,01
9018,13198240,clas_037833.A01,037833,01
9019,12634754,clas_038075.A00,038075,00
9020,12109612,clas_038091.A06,038091,06
9021,12835074,clas_037813.A03,037813,03
9022,13351144,clas_037711.A02,037711,02
9023,10976692,clas_038486.A08,038486,08
9024,9652546,clas_038658.A09,038658,09
9025,7584862,clas_038561.A32,038561,32
9026,11687686,clas_038693.A14,038693,14
9027,11206182,clas_038461.A10,038461,10
9028,12683310,clas_038320.A20,038320,20
9029,10929366,clas_038641.A04,038641,04
9030,13091104,clas_037726.A07,037726,07
9031,6274158,clas_038050.A21,038050,21
9032,11184206,clas_038549.A16,038549,16
9033,11998616,clas_038188.A14,038188,14
9034,10963210,clas_038471.A12,038471,12
9035,11299714,clas_038620.A08,038620,08
9036,13371782,clas_037672.A10,037672,10
9037,8499560,clas_038664.A04,038664,04
9038,12168012,clas_038218.A09,038218,09
9039,11133652,clas_037674.A21,037674,21
9040,11735666,clas_038401.A05,038401,05
9041,13212900,clas_037829.A15,037829,15
9042,12853406,clas_038076.A20,038076,20
9043,14702054,clas_038581.A12,038581,12
9044,12693814,clas_037763.A00,037763,00
9045,12855756,clas_038339.A11,038339,11
9046,13358450,clas_037802.A06,037802,06
9047,13586130,clas_038314.A05,038314,05
9048,12068552,clas_038051.A12,038051,12
9049,10958464,clas_038618.A21,038618,21
9050,12081540,clas_038440.A27,038440,27
9051,12202846,clas_038607.A08,038607,08
9052,7979298,clas_038666.A13,038666,13
9053,10974726,clas_038517.A21,038517,21
9054,12577516,clas_038331.A09,038331,09
9055,12540414,clas_038278.A10,038278,10
9056,4255416,clas_037843.A08,037843,08
9057,11363998,clas_038511.A17,038511,17
9058,13590256,clas_037719.A17,037719,17
9059,10292986,clas_038597.A07,038597,07
9060,19284932,clas_038730.A06,038730,06
9061,10401628,clas_038529.A12,038529,12
9062,23515162,clas_037656.A00,037656,00
9063,11543838,clas_038519.A24,038519,24
9064,11427906,clas_038206.A03,038206,03
9065,13709820,clas_037704.A01,037704,01
9066,12580536,clas_038359.A06,038359,06
9067,13090662,clas_037829.A04,037829,04
9068,11248122,clas_038392.A03,038392,03
9069,13391460,clas_037705.A19,037705,19
9070,11191886,clas_038473.A09,038473,09
9071,10503050,clas_038528.A01,038528,01
9072,15047764,clas_037708.A04,037708,04
9073,13861054,clas_037776.A03,037776,03
9074,10463182,clas_038529.A16,038529,16
9075,12051702,clas_038331.A12,038331,12
9076,13462754,clas_037778.A06,037778,06
9077,12076318,clas_038140.A14,038140,14
9078,10516608,clas_038528.A28,038528,28
9079,12306608,clas_038341.A16,038341,16
9080,11458742,clas_038140.A16,038140,16
9081,10722202,clas_038681.A22,038681,22
9082,4610840,clas_038053.A20,038053,20
9083,12765288,clas_037701.A18,037701,18
9084,10806732,clas_038723.A17,038723,17
9085,10571644,clas_038487.A12,038487,12
9086,11950070,clas_038143.A14,038143,14
9087,11602998,clas_038090.A00,038090,00
9088,10363656,clas_038655.A07,038655,07
9089,11013264,clas_038463.A05,038463,05
9090,11396040,clas_038209.A01,038209,01
9091,11655480,clas_038139.A16,038139,16
9092,12487094,clas_038208.A07,038208,07
9093,12052982,clas_038207.A10,038207,10
9094,13211818,clas_037767.A02,037767,02
9095,12119912,clas_038092.A19,038092,19
9096,13930238,clas_037744.A03,037744,03
9097,14098012,clas_037661.A05,037661,05
9098,10886044,clas_038635.A12,038635,12
9099,10869740,clas_038493.A07,038493,07
9100,10754016,clas_038518.A25,038518,25
9101,13041132,clas_038219.A02,038219,02
9102,12828610,clas_038277.A07,038277,07
9103,12312168,clas_038384.A06,038384,06
9104,10182004,clas_038551.A09,038551,09
9105,12192864,clas_038607.A29,038607,29
9106,11022366,clas_038724.A18,038724,18
9107,11712014,clas_038606.A25,038606,25
9108,10923872,clas_038478.A09,038478,09
9109,10531722,clas_038522.A00,038522,00
9110,12741042,clas_038339.A20,038339,20
9111,10882732,clas_038473.A04,038473,04
9112,13202270,clas_037721.A15,037721,15
9113,11048400,clas_038450.A16,038450,16
9114,13038330,clas_037831.A04,037831,04
9115,13407734,clas_037845.A18,037845,18
9116,10876730,clas_038477.A20,038477,20
9117,10537472,clas_038530.A32,038530,32
9118,13262754,clas_037700.A10,037700,10
9119,13135838,clas_037701.A01,037701,01
9120,14744746,clas_037678.A11,037678,11
9121,13227518,clas_037769.A13,037769,13
9122,10657276,clas_038548.A30,038548,30
9123,19295066,clas_038734.A11,038734,11
9124,10329498,clas_038728.A00,038728,00
9125,11132428,clas_038717.A11,038717,11
9126,10428700,clas_038540.A21,038540,21
9127,12108540,clas_038401.A13,038401,13
9128,11402460,clas_038203.A05,038203,05
9129,11543608,clas_038603.A00,038603,00
9130,13340766,clas_037817.A12,037817,12
9131,12416648,clas_038092.A14,038092,14
9132,12575636,clas_038286.A16,038286,16
9133,10891798,clas_038690.A18,038690,18
9134,13519102,clas_037701.A00,037701,00
9135,14010038,clas_037698.A12,037698,12
9136,10186212,clas_038596.A06,038596,06
9137,391616,clas_038316.A20,038316,20
9138,10987722,clas_038690.A15,038690,15
9139,11686878,clas_038478.A00,038478,00
9140,11080484,clas_038526.A11,038526,11
9141,11442796,clas_038144.A14,038144,14
9142,10948026,clas_038475.A19,038475,19
9143,13284480,clas_038225.A10,038225,10
9144,13394514,clas_037713.A03,037713,03
9145,12050154,clas_038607.A05,038607,05
9146,14424950,clas_037745.A13,037745,13
9147,7451490,clas_037717.A01,037717,01
9148,11720708,clas_038396.A11,038396,11
9149,11059562,clas_038616.A11,038616,11
9150,13204692,clas_037769.A08,037769,08
9151,502212,clas_038665.A32,038665,32
9152,11852392,clas_038432.A20,038432,20
9153,12299708,clas_038379.A16,038379,16
9154,10891528,clas_038638.A10,038638,10
9155,13264428,clas_037705.A04,037705,04
9156,10801808,clas_038578.A04,038578,04
9157,12741808,clas_037721.A00,037721,00
9158,11275306,clas_038543.A12,038543,12
9159,11325860,clas_038609.A01,038609,01
9160,13294614,clas_037767.A07,037767,07
9161,12239508,clas_038076.A18,038076,18
9162,12439258,clas_038050.A07,038050,07
9163,8360840,clas_038663.A15,038663,15
9164,11010866,clas_038723.A28,038723,28
9165,12184866,clas_038602.A19,038602,19
9166,10580848,clas_038518.A09,038518,09
9167,11223586,clas_038652.A00,038652,00
9168,13950216,clas_038338.A11,038338,11
9169,13166020,clas_037811.A07,037811,07
9170,11135310,clas_038608.A27,038608,27
9171,10883870,clas_038629.A08,038629,08
9172,10354482,clas_038521.A05,038521,05
9173,12681866,clas_038672.A33,038672,33
9174,13361536,clas_037686.A03,037686,03
9175,12040284,clas_038199.A00,038199,00
9176,12138172,clas_038183.A13,038183,13
9177,10898910,clas_038497.A20,038497,20
9178,12627750,clas_038283.A00,038283,00
9179,9520374,clas_038658.A15,038658,15
9180,13520380,clas_037804.A09,037804,09
9181,12683536,clas_038286.A17,038286,17
9182,12373138,clas_038201.A16,038201,16
9183,10754896,clas_038540.A19,038540,19
9184,10572158,clas_038536.A15,038536,15
9185,12517424,clas_038350.A05,038350,05
9186,11150234,clas_038745.A17,038745,17
9187,10092390,clas_038552.A20,038552,20
9188,12498026,clas_038441.A12,038441,12
9189,12533890,clas_038443.A02,038443,02
9190,11707428,clas_038600.A22,038600,22
9191,10646114,clas_038552.A31,038552,31
9192,10490724,clas_038523.A19,038523,19
9193,13314542,clas_037775.A14,037775,14
9194,10820694,clas_038622.A03,038622,03
9195,17553886,clas_038072.A02,038072,02
9196,11001158,clas_038623.A13,038623,13
9197,12362154,clas_038400.A19,038400,19
9198,17041938,clas_037743.A01,037743,01
9199,12764186,clas_038219.A18,038219,18
9200,12637776,clas_038675.A18,038675,18
9201,13222052,clas_037781.A02,037781,02
9202,11578866,clas_038571.A14,038571,14
9203,12098246,clas_038080.A10,038080,10
9204,10882502,clas_038498.A28,038498,28
9205,11485982,clas_038709.A13,038709,13
9206,10306316,clas_038511.A21,038511,21
9207,11373404,clas_038575.A17,038575,17
9208,13245128,clas_037817.A06,037817,06
9209,10999414,clas_038705.A14,038705,14
9210,259677682,clas_038267.A00,038267,00
9211,10962286,clas_038490.A06,038490,06
9212,13413560,clas_037724.A11,037724,11
9213,12649440,clas_038341.A17,038341,17
9214,12187558,clas_038191.A08,038191,08
9215,13019120,clas_037802.A05,037802,05
9216,10380188,clas_038654.A11,038654,11
